index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
9841,420.0,57.0,1000.0,891.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,12.0,4.0,1.0,0.0,3728.0,0,12.0,42.0,Full
9842,44.0,39.0,500.0,1482.0,Bachelor,Single Vehicle Collision,Total Loss,Police,2.0,1.0,0.0,1.0,7895.0,0,19.0,11.0,Full
9843,191.0,60.0,500.0,967.0,High School,Single Vehicle Collision,Major Loss,None,1.0,1.0,1.0,1.0,3399.0,0,19.0,38.0,Full
9844,30.0,31.0,1000.0,1358.0,Masters,Multi-vehicle Collision,Major Loss,Police,12.0,3.0,0.0,1.0,8750.0,0,11.0,10.0,Full
9845,33.0,37.0,500.0,1250.0,Bachelor,Single Vehicle Collision,Minor Loss,Fire,13.0,1.0,1.0,1.0,2476.0,0,8.0,31.0,Full
9846,50.0,46.0,1000.0,1327.0,Associate,Multi-vehicle Collision,Total Loss,Police,19.0,4.0,1.0,1.0,48848.0,1,6.0,31.0,Full
9847,18.0,58.0,2000.0,1535.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3.0,1.0,1.0,1.0,5401.0,0,15.0,33.0,Full
9848,22.0,50.0,2000.0,972.0,Masters,Single Vehicle Collision,Minor Loss,None,9.0,1.0,1.0,1.0,5880.0,0,4.0,44.0,Full
9849,94.0,55.0,1000.0,1196.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,16.0,3.0,1.0,1.0,6908.0,0,6.0,35.0,Full
9850,95.0,36.0,1000.0,1247.0,MD,Single Vehicle Collision,Minor Damage,Police,2.0,1.0,0.0,1.0,78935.0,0,16.0,30.0,Full
9851,79.0,27.0,500.0,1125.0,Associate,Single Vehicle Collision,Total Loss,Fire,14.0,1.0,0.0,0.0,70626.0,0,15.0,25.0,Full
9852,406.0,53.0,2000.0,1295.0,College,Multi-vehicle Collision,Major Damage,Ambulance,16.0,3.0,1.0,0.0,65243.0,0,17.0,43.0,Full
9853,221.0,52.0,2000.0,1505.0,Bachelor,Multi-vehicle Collision,Total Loss,Police,18.0,1.0,0.0,1.0,4595.0,0,18.0,26.0,Full
9854,93.0,46.0,1000.0,1308.0,High School,Vehicle Theft,Major Loss,None,14.0,1.0,1.0,1.0,11027.0,0,3.0,27.0,Full
9855,113.0,43.0,2000.0,1454.0,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,6.0,3.0,1.0,1.0,5466.0,0,6.0,17.0,Full
9856,82.0,29.0,1000.0,1200.0,MD,Parked Car,Trivial Damage,None,6.0,1.0,2.0,0.0,82899.0,0,9.0,7.0,Full
9857,57.0,48.0,1000.0,1604.0,Bachelor,Parked Car,Major Loss,None,9.0,3.0,1.0,1.0,3330.0,0,10.0,20.0,Full
9858,0.0,21.0,500.0,1476.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,6.0,1.0,0.0,1.0,8122.0,0,12.0,3.0,P2
9859,16.0,30.0,500.0,1659.0,Masters,Vehicle Theft,Minor Loss,Ambulance,9.0,1.0,0.0,1.0,10593.0,0,5.0,16.0,Full
9860,105.0,55.0,1000.0,1425.0,College,Multi-vehicle Collision,Major Loss,Police,15.0,3.0,1.0,1.0,8585.0,0,16.0,17.0,Full
9861,105.0,41.0,1000.0,1478.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,2.0,3.0,1.0,0.0,3357.0,0,0.0,30.0,Full
9862,36.0,26.0,2000.0,1448.0,High School,Single Vehicle Collision,Minor Loss,Ambulance,7.0,1.0,1.0,0.0,5061.0,0,3.0,12.0,Full
9863,84.0,53.0,2000.0,935.0,High School,Parked Car,Major Loss,Ambulance,13.0,1.0,0.0,1.0,5772.0,0,3.0,30.0,Full
9864,101.0,41.0,2000.0,1424.0,High School,Single Vehicle Collision,Major Damage,Other,4.0,1.0,2.0,0.0,76150.0,0,14.0,14.0,Full
9865,238.0,56.0,2000.0,1488.0,High School,Multi-vehicle Collision,Minor Damage,Police,11.0,3.0,1.0,0.0,54990.0,0,17.0,30.0,Full
9866,104.0,57.0,500.0,1179.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,14.0,1.0,0.0,0.0,88553.0,1,17.0,37.0,Full
9867,33.0,48.0,2000.0,1115.0,PhD,Multi-vehicle Collision,Major Loss,Ambulance,9.0,3.0,1.0,0.0,4475.0,0,11.0,38.0,Full
9868,461.0,44.0,2000.0,1334.0,PhD,Single Vehicle Collision,Major Damage,Fire,21.0,3.0,0.0,0.0,73841.0,0,8.0,39.0,Full
9869,88.0,37.0,500.0,996.0,High School,Multi-vehicle Collision,Total Loss,Police,5.0,3.0,0.0,1.0,4894.0,0,2.0,16.0,Full
9870,31.0,42.0,500.0,1385.0,Bachelor,Vehicle Theft,Major Loss,Police,17.0,1.0,0.0,1.0,5812.0,0,17.0,26.0,Full
9871,65.0,30.0,500.0,1163.0,Masters,Single Vehicle Collision,Total Loss,Police,8.0,1.0,0.0,1.0,10053.0,0,3.0,10.0,Full
9872,51.0,37.0,500.0,1674.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,15.0,3.0,0.0,0.0,4886.0,0,13.0,29.0,Ls
9873,163.0,56.0,1000.0,1068.0,MD,Single Vehicle Collision,Total Loss,Other,14.0,1.0,1.0,0.0,92191.0,1,17.0,25.0,Full
9874,106.0,52.0,2000.0,1569.0,Bachelor,Single Vehicle Collision,Total Loss,Fire,12.0,1.0,0.0,0.0,65477.0,0,19.0,25.0,Full
9875,83.0,58.0,2000.0,1393.0,Masters,Multi-vehicle Collision,Minor Loss,None,8.0,4.0,1.0,1.0,5864.0,0,6.0,37.0,Full
9876,43.0,32.0,500.0,976.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,6.0,1.0,1.0,1.0,4912.0,0,18.0,12.0,Full
9877,31.0,53.0,500.0,1286.0,JD,Multi-vehicle Collision,Total Loss,Police,8.0,3.0,0.0,0.0,56434.0,0,13.0,33.0,Full
9878,76.0,57.0,500.0,1175.0,MD,Single Vehicle Collision,Total Loss,None,9.0,1.0,1.0,0.0,6352.0,1,4.0,41.0,Full
9879,103.0,49.0,1000.0,1519.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,5.0,1.0,1.0,0.0,8991.0,0,19.0,27.0,Full
9880,417.0,34.0,500.0,1423.0,Associate,Single Vehicle Collision,Major Damage,Other,9.0,1.0,1.0,0.0,65677.0,1,18.0,26.0,Full
9881,113.0,40.0,2000.0,1547.0,High School,Multi-vehicle Collision,Major Loss,Police,21.0,3.0,1.0,1.0,5249.0,0,0.0,46.0,Full
9882,88.0,28.0,500.0,1303.0,High School,Parked Car,Minor Loss,None,6.0,1.0,1.0,1.0,5949.0,0,19.0,14.0,Full
9883,185.0,48.0,500.0,1549.0,JD,Multi-vehicle Collision,Major Damage,Ambulance,8.0,3.0,0.0,0.0,78144.0,1,17.0,28.0,Full
9884,368.0,50.0,500.0,1497.0,MD,Multi-vehicle Collision,Major Damage,Fire,13.0,4.0,1.0,0.0,78273.0,0,17.0,24.0,Full
9885,265.0,37.0,500.0,1116.0,Associate,Single Vehicle Collision,Minor Damage,Other,19.0,1.0,2.0,0.0,75834.0,0,20.0,26.0,Full
9886,22.0,35.0,2000.0,996.0,High School,Single Vehicle Collision,Major Loss,Ambulance,11.0,1.0,0.0,1.0,7806.0,0,17.0,21.0,Full
9887,9.0,36.0,500.0,1506.0,MD,Single Vehicle Collision,Total Loss,Fire,10.0,1.0,0.0,0.0,5418.0,0,7.0,16.0,Full
9888,110.0,47.0,500.0,1638.0,Masters,Single Vehicle Collision,Total Loss,Other,13.0,1.0,1.0,0.0,48369.0,0,18.0,35.0,Full
9889,31.0,31.0,2000.0,1591.0,Masters,Multi-vehicle Collision,Major Loss,Police,11.0,3.0,1.0,1.0,7393.0,0,14.0,14.0,Full
9890,476.0,48.0,1000.0,958.0,PhD,Multi-vehicle Collision,Major Damage,Fire,2.0,2.0,2.0,0.0,52262.0,1,18.0,23.0,Full
9891,136.0,47.0,2000.0,1080.0,High School,Multi-vehicle Collision,Total Loss,None,7.0,1.0,1.0,0.0,4586.0,0,3.0,38.0,Full
9892,67.0,25.0,2000.0,1227.0,Bachelor,Single Vehicle Collision,Minor Loss,None,4.0,1.0,1.0,1.0,8688.0,0,18.0,1.0,P2
9893,255.0,48.0,500.0,950.0,JD,Single Vehicle Collision,Major Damage,Ambulance,5.0,1.0,0.0,0.0,68203.0,0,17.0,22.0,Full
9894,39.0,45.0,500.0,1136.0,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,14.0,1.0,0.0,1.0,5896.0,0,3.0,24.0,Full
9895,243.0,51.0,2000.0,1632.0,PhD,Single Vehicle Collision,Major Damage,Other,17.0,3.0,0.0,1.0,75862.0,0,10.0,25.0,Full
9896,84.0,62.0,500.0,1582.0,Bachelor,Multi-vehicle Collision,Total Loss,Fire,22.0,3.0,0.0,0.0,3935.0,1,16.0,47.0,Full
9897,35.0,24.0,1000.0,1650.0,PhD,Single Vehicle Collision,Major Damage,Fire,13.0,1.0,1.0,1.0,61496.0,0,13.0,8.0,Full
9898,37.0,35.0,2000.0,1135.0,High School,Vehicle Theft,Trivial Damage,Police,10.0,1.0,1.0,0.0,5195.0,0,20.0,17.0,Full
9899,114.0,45.0,2000.0,1462.0,MD,Multi-vehicle Collision,Minor Damage,Fire,18.0,4.0,1.0,0.0,82633.0,0,17.0,42.0,Full
9900,91.0,41.0,500.0,1287.0,Bachelor,Vehicle Theft,Major Loss,Police,7.0,1.0,0.0,1.0,2805.0,0,17.0,25.0,Full
9901,134.0,39.0,500.0,1110.0,Masters,Single Vehicle Collision,Major Damage,Ambulance,19.0,1.0,0.0,0.0,62380.0,1,10.0,34.0,Full
9902,96.0,47.0,500.0,1292.0,High School,Multi-vehicle Collision,Minor Loss,None,8.0,3.0,1.0,0.0,4247.0,0,4.0,30.0,Full
9903,382.0,58.0,500.0,1290.0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,17.0,4.0,2.0,1.0,65532.0,1,7.0,42.0,Full
9904,309.0,43.0,500.0,1357.0,Associate,Multi-vehicle Collision,Major Damage,Fire,10.0,3.0,2.0,0.0,58746.0,0,17.0,29.0,Full
9905,81.0,34.0,1000.0,1580.0,High School,Multi-vehicle Collision,Total Loss,None,7.0,3.0,1.0,1.0,5006.0,0,17.0,16.0,Full
9906,95.0,42.0,500.0,1427.0,Bachelor,Single Vehicle Collision,Total Loss,Fire,7.0,1.0,0.0,0.0,52759.0,1,18.0,36.0,Full
9907,21.0,25.0,500.0,936.0,Bachelor,Single Vehicle Collision,Total Loss,None,5.0,1.0,0.0,0.0,4257.0,0,6.0,21.0,Full
9908,103.0,28.0,500.0,1208.0,Masters,Single Vehicle Collision,Major Damage,Fire,22.0,1.0,0.0,0.0,95087.0,0,19.0,10.0,Full
9909,78.0,32.0,1000.0,1121.0,PhD,Vehicle Theft,Minor Damage,Police,4.0,1.0,2.0,0.0,6837.0,0,8.0,13.0,Full
9910,93.0,31.0,500.0,1040.0,PhD,Multi-vehicle Collision,Major Damage,Fire,5.0,3.0,2.0,0.0,65948.0,1,18.0,21.0,Full
9911,74.0,46.0,1000.0,1655.0,Bachelor,Multi-vehicle Collision,Major Loss,None,3.0,3.0,1.0,1.0,6504.0,0,18.0,37.0,Full
9912,279.0,45.0,1000.0,1517.0,Masters,Multi-vehicle Collision,Minor Damage,Ambulance,14.0,3.0,1.0,0.0,5362.0,0,6.0,31.0,Full
9913,15.0,54.0,1000.0,1351.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,10.0,3.0,1.0,1.0,4810.0,0,18.0,25.0,Full
9914,69.0,29.0,2000.0,1232.0,Bachelor,Vehicle Theft,Major Loss,None,5.0,1.0,1.0,1.0,5973.0,0,15.0,11.0,Full
9915,376.0,60.0,500.0,1234.0,MD,Single Vehicle Collision,Total Loss,Ambulance,23.0,1.0,0.0,0.0,47397.0,0,8.0,44.0,Full
9916,10.0,57.0,500.0,1141.0,Bachelor,Parked Car,Minor Loss,Police,5.0,1.0,1.0,1.0,6335.0,0,17.0,20.0,Full
9917,82.0,64.0,2000.0,932.0,Bachelor,Multi-vehicle Collision,Major Loss,None,7.0,1.0,1.0,1.0,9738.0,0,5.0,42.0,Full
9918,37.0,53.0,500.0,1611.0,Bachelor,Multi-vehicle Collision,Minor Loss,None,14.0,3.0,0.0,0.0,3117.0,0,16.0,22.0,Full
9919,126.0,26.0,1000.0,1273.0,Masters,Vehicle Theft,Total Loss,None,6.0,1.0,2.0,0.0,11555.0,1,18.0,5.0,Full
9920,54.0,36.0,1000.0,1388.0,Bachelor,Single Vehicle Collision,Major Loss,None,10.0,1.0,1.0,1.0,3099.0,0,5.0,16.0,Full
9921,191.0,45.0,1000.0,1395.0,PhD,Vehicle Theft,Total Loss,Other,4.0,1.0,1.0,0.0,6506.0,0,12.0,27.0,Full
9922,363.0,55.0,2000.0,1630.0,Masters,Single Vehicle Collision,Major Loss,Fire,16.0,1.0,1.0,1.0,51295.0,0,19.0,43.0,Full
9923,95.0,27.0,2000.0,1194.0,High School,Multi-vehicle Collision,Major Loss,Ambulance,6.0,3.0,0.0,0.0,5928.0,0,4.0,22.0,Full
9924,47.0,49.0,500.0,954.0,College,Single Vehicle Collision,Total Loss,None,17.0,4.0,1.0,1.0,4796.0,0,6.0,28.0,Full
9925,109.0,59.0,1000.0,1058.0,High School,Vehicle Theft,Minor Loss,Police,11.0,1.0,0.0,1.0,6768.0,1,18.0,40.0,Full
9926,96.0,55.0,500.0,1471.0,High School,Parked Car,Total Loss,None,11.0,1.0,0.0,1.0,3655.0,0,4.0,29.0,Full
9927,209.0,24.0,500.0,1026.0,Associate,Parked Car,Trivial Damage,None,12.0,1.0,1.0,0.0,4235.0,0,19.0,7.0,Full
9928,26.0,29.0,1000.0,1135.0,High School,Single Vehicle Collision,Total Loss,Other,15.0,1.0,2.0,0.0,6572.0,0,18.0,25.0,Full
9929,104.0,29.0,2000.0,1577.0,PhD,Multi-vehicle Collision,Major Damage,Fire,18.0,1.0,0.0,0.0,77296.0,1,8.0,5.0,P2
9930,83.0,41.0,500.0,1316.0,High School,Single Vehicle Collision,Total Loss,Police,15.0,1.0,1.0,1.0,5162.0,0,7.0,37.0,Full
9931,267.0,58.0,500.0,1013.0,Associate,Parked Car,Total Loss,Ambulance,5.0,1.0,0.0,0.0,44780.0,0,11.0,38.0,Full
9932,31.0,30.0,1000.0,1542.0,College,Single Vehicle Collision,Minor Damage,None,8.0,1.0,0.0,1.0,366.0,0,20.0,13.0,Full
9933,137.0,52.0,500.0,1535.0,Masters,Single Vehicle Collision,Total Loss,Police,11.0,1.0,1.0,0.0,6219.0,0,18.0,47.0,Full
9934,158.0,52.0,500.0,1414.0,High School,Single Vehicle Collision,Total Loss,Fire,20.0,1.0,1.0,1.0,3625.0,0,19.0,30.0,Full
9935,95.0,63.0,2000.0,1014.0,Masters,Single Vehicle Collision,Total Loss,Police,3.0,1.0,1.0,1.0,3017.0,0,8.0,43.0,Full
9936,65.0,32.0,500.0,1396.0,Masters,Vehicle Theft,Major Loss,Police,5.0,1.0,1.0,1.0,6815.0,0,18.0,9.0,Full
9937,222.0,42.0,1000.0,1063.0,Bachelor,Single Vehicle Collision,Total Loss,None,20.0,1.0,0.0,0.0,8100.0,0,13.0,13.0,Full
9938,101.0,27.0,1000.0,1280.0,Masters,Vehicle Theft,Trivial Damage,Police,5.0,1.0,0.0,0.0,7619.0,0,8.0,7.0,Full
9939,257.0,46.0,500.0,1555.0,Associate,Single Vehicle Collision,Major Damage,Police,17.0,1.0,0.0,0.0,47285.0,0,20.0,29.0,Full
9940,88.0,31.0,1000.0,1122.0,High School,Parked Car,Trivial Damage,None,7.0,1.0,0.0,0.0,5576.0,0,13.0,9.0,Full
9941,0.0,32.0,500.0,1405.0,Bachelor,Parked Car,Total Loss,Police,7.0,1.0,0.0,1.0,3354.0,0,8.0,12.0,Full
9942,346.0,59.0,1000.0,1584.0,High School,Multi-vehicle Collision,Total Loss,None,23.0,3.0,1.0,0.0,75519.0,0,20.0,40.0,Full
9943,22.0,45.0,2000.0,1101.0,Bachelor,Vehicle Theft,Minor Loss,None,4.0,1.0,0.0,0.0,5010.0,0,17.0,23.0,Full
9944,98.0,28.0,1000.0,1004.0,Masters,Multi-vehicle Collision,Total Loss,Ambulance,18.0,3.0,1.0,1.0,90970.0,0,5.0,7.0,P2
9945,265.0,43.0,1000.0,1250.0,JD,Single Vehicle Collision,Minor Damage,Police,12.0,1.0,1.0,0.0,69318.0,0,6.0,24.0,Full
9946,249.0,53.0,500.0,1990.0,Masters,Multi-vehicle Collision,Major Damage,Police,8.0,3.0,1.0,0.0,58939.0,0,6.0,21.0,Full
9947,311.0,27.0,2000.0,1451.0,High School,Single Vehicle Collision,Minor Damage,Ambulance,13.0,3.0,2.0,0.0,64484.0,0,9.0,10.0,Full
9948,90.0,53.0,2000.0,1150.0,Masters,Multi-vehicle Collision,Total Loss,Police,8.0,3.0,0.0,0.0,5185.0,0,2.0,36.0,Full
9949,35.0,41.0,2000.0,1538.0,Bachelor,Single Vehicle Collision,Total Loss,Fire,19.0,1.0,1.0,1.0,53613.0,0,16.0,19.0,Full
9950,13.0,48.0,2000.0,938.0,PhD,Single Vehicle Collision,Minor Loss,None,5.0,1.0,1.0,1.0,7563.0,1,1.0,30.0,Full
9951,38.0,33.0,2000.0,1455.0,Bachelor,Single Vehicle Collision,Total Loss,Fire,22.0,1.0,1.0,1.0,9584.0,0,12.0,23.0,Full
9952,98.0,59.0,2000.0,1110.0,Bachelor,Single Vehicle Collision,Minor Loss,None,6.0,1.0,1.0,0.0,4258.0,0,15.0,40.0,Full
9953,2.0,35.0,500.0,1090.0,Bachelor,Multi-vehicle Collision,Major Loss,Police,9.0,3.0,1.0,1.0,2693.0,0,12.0,28.0,Full
9954,268.0,39.0,500.0,1334.0,PhD,Single Vehicle Collision,Total Loss,Other,12.0,1.0,1.0,1.0,63881.0,0,11.0,18.0,Full
9955,93.0,28.0,2000.0,943.0,Bachelor,Single Vehicle Collision,Total Loss,Police,16.0,1.0,1.0,0.0,4778.0,0,11.0,17.0,Full
9956,97.0,39.0,500.0,1136.0,Bachelor,Parked Car,Total Loss,Police,5.0,1.0,1.0,0.0,8619.0,0,14.0,27.0,Full
9957,4.0,25.0,1000.0,1714.0,College,Single Vehicle Collision,Minor Loss,Other,14.0,1.0,0.0,1.0,6283.0,0,12.0,9.0,Full
9958,330.0,59.0,500.0,1531.0,Associate,Single Vehicle Collision,Major Damage,Fire,18.0,1.0,0.0,0.0,83770.0,1,3.0,33.0,Full
9959,19.0,50.0,1000.0,1475.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,7.0,2.0,1.0,1.0,4889.0,0,8.0,11.0,Full
9960,93.0,38.0,2000.0,1272.0,Masters,Single Vehicle Collision,Major Loss,None,9.0,1.0,0.0,1.0,5228.0,0,17.0,14.0,Full
9961,39.0,58.0,1000.0,988.0,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,13.0,3.0,1.0,0.0,5710.0,0,4.0,42.0,Full
9962,64.0,45.0,2000.0,1386.0,Bachelor,Single Vehicle Collision,Minor Damage,None,20.0,1.0,0.0,0.0,5082.0,0,17.0,15.0,Full
9963,82.0,32.0,2000.0,1228.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,5.0,1.0,0.0,1.0,4006.0,0,13.0,27.0,Full
9964,232.0,50.0,1000.0,1595.0,Associate,Single Vehicle Collision,Major Damage,Fire,15.0,1.0,0.0,0.0,72954.0,0,7.0,43.0,Full
9965,275.0,41.0,500.0,1476.0,College,Multi-vehicle Collision,Major Damage,Police,14.0,1.0,0.0,0.0,73535.0,1,11.0,24.0,Full
9966,377.0,38.0,2000.0,1336.0,College,Single Vehicle Collision,Major Damage,Fire,3.0,1.0,0.0,0.0,70768.0,0,8.0,28.0,Full
9967,222.0,33.0,500.0,1371.0,JD,Single Vehicle Collision,Total Loss,Fire,12.0,1.0,0.0,0.0,55780.0,0,2.0,20.0,Full
9968,258.0,38.0,500.0,1213.0,Associate,Single Vehicle Collision,Major Damage,Fire,9.0,1.0,2.0,0.0,78192.0,0,9.0,27.0,Full
9969,37.0,53.0,500.0,1582.0,High School,Vehicle Theft,Total Loss,Police,11.0,1.0,1.0,1.0,7921.0,0,19.0,15.0,Full
9970,22.0,45.0,500.0,1497.0,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,17.0,1.0,1.0,0.0,3365.0,0,18.0,31.0,Full
9971,19.0,27.0,500.0,1255.0,Bachelor,Single Vehicle Collision,Total Loss,Police,4.0,1.0,1.0,1.0,4006.0,0,6.0,7.0,Full
9972,456.0,45.0,1000.0,1442.0,Associate,Single Vehicle Collision,Total Loss,Police,3.0,1.0,0.0,0.0,56663.0,0,7.0,32.0,Full
9973,315.0,55.0,1000.0,1299.0,Masters,Single Vehicle Collision,Total Loss,None,22.0,1.0,0.0,0.0,69202.0,0,14.0,29.0,Full
9974,258.0,46.0,500.0,1636.0,PhD,Single Vehicle Collision,Total Loss,Fire,5.0,1.0,1.0,0.0,55513.0,0,19.0,31.0,Full
9975,205.0,36.0,500.0,1336.0,MD,Multi-vehicle Collision,Minor Damage,Fire,14.0,4.0,0.0,0.0,57348.0,0,12.0,22.0,Full
9976,104.0,32.0,500.0,1501.0,PhD,Single Vehicle Collision,Major Loss,Police,9.0,1.0,0.0,1.0,9174.0,0,7.0,11.0,Full
9977,64.0,54.0,1000.0,1403.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,7.0,1.0,0.0,0.0,4739.0,0,18.0,26.0,Full
9978,237.0,28.0,500.0,1372.0,JD,Single Vehicle Collision,Major Damage,Other,15.0,1.0,2.0,0.0,70834.0,1,18.0,14.0,Full
9979,12.0,32.0,500.0,1120.0,JD,Multi-vehicle Collision,Total Loss,Ambulance,3.0,3.0,1.0,0.0,100.0,0,4.0,17.0,Full
9980,10.0,39.0,2000.0,1498.0,Masters,Multi-vehicle Collision,Total Loss,None,20.0,3.0,1.0,0.0,64587.0,0,2.0,21.0,Full
9981,97.0,31.0,1000.0,1034.0,PhD,Single Vehicle Collision,Major Damage,Police,11.0,1.0,1.0,0.0,70482.0,0,0.0,11.0,Full
9982,22.0,63.0,500.0,1323.0,Bachelor,Multi-vehicle Collision,Minor Loss,None,10.0,4.0,1.0,1.0,9357.0,0,19.0,42.0,Full
9983,50.0,48.0,500.0,1025.0,Bachelor,Vehicle Theft,Minor Loss,Police,18.0,1.0,0.0,1.0,5550.0,0,13.0,25.0,Full
9984,12.0,53.0,500.0,1651.0,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,12.0,4.0,1.0,1.0,2966.0,0,1.0,40.0,Full
9985,294.0,62.0,1000.0,1254.0,JD,Multi-vehicle Collision,Major Damage,Fire,6.0,3.0,0.0,0.0,64852.0,1,8.0,32.0,Full
9986,104.0,64.0,2000.0,963.0,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,19.0,4.0,1.0,1.0,4328.0,0,13.0,44.0,Full
9987,114.0,25.0,500.0,1404.0,PhD,Single Vehicle Collision,Major Damage,Other,10.0,1.0,1.0,0.0,62807.0,0,15.0,9.0,Full
9988,28.0,51.0,1000.0,1007.0,Masters,Multi-vehicle Collision,Major Loss,Ambulance,20.0,4.0,0.0,1.0,1170.0,0,11.0,33.0,Full
9989,99.0,29.0,500.0,1415.0,Bachelor,Single Vehicle Collision,Total Loss,Fire,16.0,1.0,1.0,0.0,4759.0,0,16.0,27.0,Full
9990,266.0,46.0,500.0,1260.0,Masters,Single Vehicle Collision,Major Damage,Fire,13.0,1.0,0.0,0.0,68105.0,1,6.0,28.0,Full
9991,24.0,41.0,1000.0,1248.0,Masters,Multi-vehicle Collision,Total Loss,Fire,8.0,3.0,1.0,0.0,3940.0,0,20.0,29.0,Full
9992,67.0,27.0,500.0,1435.0,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,12.0,1.0,0.0,0.0,3868.0,0,5.0,6.0,P2
9993,33.0,40.0,500.0,1565.0,Bachelor,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,1.0,1.0,4127.0,0,0.0,22.0,Full
9994,14.0,27.0,2000.0,1383.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6.0,1.0,1.0,0.0,8673.0,0,7.0,7.0,P2
9995,72.0,25.0,500.0,1435.0,High School,Multi-vehicle Collision,Minor Damage,None,10.0,3.0,0.0,0.0,86231.0,0,18.0,4.0,P2
9996,29.0,23.0,1000.0,1021.0,Masters,Multi-vehicle Collision,Total Loss,None,4.0,3.0,1.0,0.0,83908.0,0,0.0,4.0,P2
9997,166.0,36.0,2000.0,1254.0,Associate,Single Vehicle Collision,Minor Damage,Fire,7.0,1.0,0.0,0.0,79891.0,0,11.0,26.0,Full
9998,87.0,45.0,2000.0,1544.0,Bachelor,Vehicle Theft,Major Loss,Ambulance,9.0,1.0,1.0,0.0,6482.0,0,13.0,13.0,Full
9999,103.0,57.0,1000.0,906.0,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,14.0,1.0,1.0,0.0,1914.0,0,4.0,39.0,Full
10000,27.0,45.0,1000.0,998.0,Masters,Multi-vehicle Collision,Total Loss,Police,18.0,3.0,1.0,0.0,6337.0,0,2.0,45.0,Full
10001,266.0,49.0,2000.0,1148.0,Associate,Parked Car,Trivial Damage,None,2.0,1.0,0.0,0.0,7949.0,0,17.0,27.0,Full
10002,56.0,36.0,500.0,1197.0,Associate,Single Vehicle Collision,Major Damage,Other,8.0,1.0,2.0,0.0,81601.0,1,18.0,23.0,Full
10003,103.0,51.0,2000.0,1581.0,Masters,Single Vehicle Collision,Minor Loss,Police,20.0,3.0,1.0,1.0,1115.0,0,18.0,26.0,Full
10004,104.0,27.0,500.0,1337.0,College,Single Vehicle Collision,Major Damage,Other,0.0,1.0,2.0,0.0,59195.0,1,19.0,11.0,Full
10005,101.0,25.0,500.0,1177.0,High School,Single Vehicle Collision,Total Loss,Police,14.0,1.0,0.0,0.0,6391.0,0,20.0,7.0,Full
10006,35.0,53.0,500.0,1409.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,21.0,1.0,0.0,0.0,2393.0,1,14.0,20.0,Full
10007,98.0,53.0,500.0,1345.0,Masters,Multi-vehicle Collision,Major Loss,Police,16.0,4.0,1.0,1.0,6271.0,0,2.0,46.0,Full
10008,460.0,40.0,2000.0,1176.0,College,Multi-vehicle Collision,Major Damage,Fire,8.0,4.0,2.0,0.0,57951.0,1,18.0,33.0,Full
10009,436.0,58.0,1000.0,1415.0,PhD,Single Vehicle Collision,Major Damage,Fire,20.0,2.0,2.0,0.0,65994.0,1,9.0,27.0,Full
10010,76.0,34.0,500.0,1635.0,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,4.0,0.0,0.0,9315.0,0,18.0,14.0,P2
10011,82.0,32.0,500.0,1633.0,MD,Multi-vehicle Collision,Minor Damage,Police,3.0,4.0,0.0,0.0,64850.0,1,18.0,16.0,Full
10012,7.0,64.0,2000.0,1636.0,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20.0,3.0,1.0,1.0,2911.0,0,18.0,46.0,Full
10013,0.0,22.0,1000.0,989.0,College,Multi-vehicle Collision,Total Loss,Police,8.0,3.0,1.0,1.0,4648.0,0,6.0,1.0,P1
10014,221.0,37.0,2000.0,1161.0,MD,Single Vehicle Collision,Minor Damage,Other,9.0,1.0,1.0,0.0,42339.0,0,18.0,21.0,Full
