index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
16482,372.0,50.0,2000.0,1369.0,1.0,MD,Multi-vehicle Collision,Major Damage,Police,18.0,3.0,2.0,1.0,51800.0,0,12.0,30.0,Full
16483,238.0,39.0,2000.0,1488.0,1.0,JD,Vehicle Theft,Minor Damage,Police,9.0,1.0,1.0,1.0,5500.0,0,5.0,21.0,Full
16484,147.0,37.0,1000.0,1307.0,-0.0,MD,Single Vehicle Collision,Total Loss,Ambulance,22.0,1.0,1.0,0.0,81120.0,0,20.0,16.0,Full
16485,118.0,52.0,500.0,1340.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,21.0,1.0,1.0,1.0,10000.0,0,18.0,30.0,Full
16486,18.0,30.0,1000.0,1613.0,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,12.0,3.0,1.0,1.0,3000.0,0,1.0,12.0,Full
16487,18.0,56.0,1000.0,1395.0,,High School,Multi-vehicle Collision,Major Loss,Other,8.0,3.0,1.0,-0.0,5000.0,0,12.0,36.0,Full
16488,344.0,51.0,1000.0,960.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Fire,18.0,3.0,2.0,1.0,75400.0,0,9.0,32.0,Full
16489,73.0,36.0,1000.0,1219.0,,High School,Parked Car,Major Loss,Other,9.0,1.0,1.0,1.0,10000.0,1,7.0,14.0,Full
16490,94.0,26.0,1000.0,1024.0,,Bachelor,Single Vehicle Collision,Minor Loss,,18.0,1.0,1.0,1.0,1000.0,0,2.0,5.0,Full
16491,86.0,42.0,500.0,1159.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,1.0,1.0,6000.0,0,13.0,21.0,Full
16492,148.0,30.0,500.0,1471.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Police,4.0,3.0,2.0,0.0,32480.0,0,18.0,13.0,Full
16493,24.0,36.0,2000.0,996.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,2.0,1.0,-0.0,-0.0,7000.0,0,15.0,17.0,Full
16494,86.0,39.0,2000.0,1507.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,5.0,1.0,1.0,0.0,7000.0,0,16.0,23.0,Full
16495,151.0,37.0,1000.0,1729.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,-0.0,1.0,1.0,0.0,38830.0,0,16.0,20.0,Full
16496,269.0,41.0,2000.0,1422.0,1.0,Associate,Single Vehicle Collision,Major Damage,Ambulance,21.0,1.0,2.0,0.0,85900.0,0,10.0,19.0,Full
16497,120.0,30.0,500.0,957.0,1.0,Associate,Single Vehicle Collision,Minor Damage,Other,20.0,1.0,1.0,1.0,87100.0,0,15.0,9.0,Full
16498,73.0,59.0,2000.0,1082.0,,High School,Multi-vehicle Collision,Total Loss,,0.0,3.0,1.0,1.0,1000.0,0,12.0,38.0,Full
16499,25.0,37.0,500.0,1639.0,,Masters,Single Vehicle Collision,Total Loss,,15.0,1.0,1.0,0.0,1000.0,0,19.0,16.0,Full
16500,264.0,44.0,500.0,1047.0,-0.0,College,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,-0.0,0.0,69850.0,0,16.0,27.0,Full
16501,72.0,38.0,2000.0,1169.0,,College,Vehicle Theft,Major Loss,Ambulance,2.0,1.0,0.0,1.0,10000.0,0,2.0,17.0,Full
16502,80.0,62.0,2000.0,1632.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,1.0,1.0,9000.0,0,10.0,46.0,Full
16503,106.0,30.0,500.0,538.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,23.0,1.0,2.0,-0.0,51120.0,0,10.0,13.0,Full
16504,7.0,39.0,500.0,1112.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,10.0,3.0,0.0,0.0,8000.0,1,10.0,17.0,Full
16505,18.0,28.0,500.0,937.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,11.0,1.0,1.0,1.0,2000.0,0,16.0,11.0,Full
16506,69.0,45.0,1000.0,1399.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,20.0,1.0,-0.0,1.0,8000.0,0,14.0,26.0,Full
16507,240.0,40.0,500.0,1534.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,2.0,0.0,-0.0,66550.0,1,7.0,22.0,Full
16508,89.0,53.0,2000.0,1441.0,,High School,Single Vehicle Collision,Total Loss,,7.0,1.0,1.0,0.0,10000.0,0,1.0,34.0,Full
16509,92.0,42.0,2000.0,856.0,,PhD,Parked Car,Major Loss,Police,4.0,1.0,1.0,0.0,5000.0,0,5.0,26.0,Full
16510,152.0,30.0,500.0,1449.0,1.0,JD,Single Vehicle Collision,Major Damage,Fire,9.0,1.0,1.0,0.0,84590.0,0,15.0,11.0,Full
16511,48.0,57.0,1000.0,856.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,22.0,1.0,-0.0,1.0,5000.0,0,20.0,36.0,Full
16512,16.0,29.0,1000.0,1315.0,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,18.0,3.0,1.0,1.0,3000.0,0,11.0,8.0,Full
16513,6.0,27.0,500.0,1076.0,1.0,High School,Vehicle Theft,Trivial Damage,Police,7.0,1.0,-0.0,1.0,3190.0,0,0.0,11.0,Full
16514,169.0,36.0,500.0,1616.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,2.0,0.0,77440.0,0,11.0,18.0,Full
16515,191.0,33.0,2000.0,1552.0,-0.0,High School,Vehicle Theft,Minor Damage,,3.0,1.0,1.0,-0.0,2250.0,0,10.0,13.0,Full
16516,92.0,45.0,500.0,1320.0,,College,Parked Car,Major Loss,Ambulance,15.0,1.0,1.0,1.0,2000.0,0,20.0,24.0,Full
16517,93.0,40.0,1000.0,1362.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,4.0,3.0,1.0,1.0,10000.0,0,8.0,20.0,Full
16518,64.0,60.0,2000.0,1154.0,,High School,Multi-vehicle Collision,Total Loss,,11.0,3.0,1.0,1.0,9000.0,0,8.0,42.0,Full
16519,257.0,40.0,500.0,1380.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,0.0,1.0,51810.0,0,13.0,21.0,Full
16520,107.0,26.0,500.0,975.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,14.0,3.0,1.0,0.0,59700.0,0,13.0,7.0,Full
16521,37.0,33.0,1000.0,1296.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,17.0,3.0,-0.0,0.0,7000.0,0,6.0,12.0,Full
16522,62.0,38.0,2000.0,1229.0,,High School,Multi-vehicle Collision,Major Loss,,7.0,3.0,1.0,1.0,7000.0,1,6.0,16.0,Full
16523,285.0,41.0,1000.0,1437.0,1.0,PhD,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,-0.0,108480.0,0,-0.0,21.0,Full
16524,210.0,35.0,1000.0,1346.0,0.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,0.0,-0.0,58200.0,0,2.0,17.0,Full
16525,210.0,35.0,1000.0,1346.0,0.0,Masters,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,-0.0,0.0,58200.0,0,2.0,17.0,Full
16526,140.0,35.0,1000.0,1521.0,1.0,High School,Parked Car,Trivial Damage,,5.0,1.0,-0.0,1.0,2860.0,0,18.0,14.0,Full
16527,96.0,26.0,2000.0,1509.0,1.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,9.0,1.0,2.0,-0.0,78320.0,0,8.0,5.0,Full
16528,19.0,40.0,2000.0,1169.0,,Bachelor,Multi-vehicle Collision,Major Loss,,12.0,3.0,1.0,1.0,8000.0,0,13.0,19.0,Full
16529,7.0,28.0,1000.0,949.0,,High School,Multi-vehicle Collision,Total Loss,,1.0,3.0,1.0,0.0,7000.0,0,17.0,6.0,Full
16530,17.0,48.0,2000.0,1193.0,,College,Multi-vehicle Collision,Minor Loss,,12.0,3.0,1.0,1.0,8000.0,0,6.0,31.0,Full
16531,252.0,39.0,1000.0,1086.0,0.0,JD,Single Vehicle Collision,Minor Damage,Police,18.0,1.0,1.0,-0.0,50490.0,0,14.0,19.0,Full
16532,17.0,48.0,2000.0,1193.0,,College,Multi-vehicle Collision,Minor Loss,,12.0,3.0,1.0,1.0,8000.0,0,6.0,31.0,Full
16533,52.0,58.0,1000.0,1523.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6.0,1.0,1.0,0.0,8000.0,1,6.0,39.0,Full
16534,255.0,46.0,500.0,1302.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,2.0,3.0,1.0,0.0,57860.0,0,4.0,25.0,Full
16535,70.0,52.0,2000.0,1482.0,,Bachelor,Parked Car,Major Loss,Ambulance,15.0,1.0,-0.0,1.0,4000.0,0,8.0,30.0,Full
16536,73.0,55.0,1000.0,1509.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,16.0,1.0,1.0,1.0,9000.0,1,8.0,37.0,Full
16537,245.0,40.0,1000.0,1361.0,-0.0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,12.0,1.0,0.0,1.0,82170.0,0,16.0,21.0,Full
16538,224.0,42.0,500.0,1213.0,1.0,College,Single Vehicle Collision,Minor Damage,Fire,11.0,1.0,0.0,1.0,55200.0,0,17.0,20.0,Full
16539,108.0,61.0,500.0,1433.0,,High School,Single Vehicle Collision,Total Loss,,15.0,1.0,1.0,1.0,10000.0,0,2.0,45.0,Full
16540,114.0,37.0,2000.0,1231.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,1.0,1.0,4000.0,0,5.0,21.0,Full
16541,8.0,58.0,1000.0,1444.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,23.0,1.0,1.0,1.0,6000.0,0,11.0,42.0,Full
16542,88.0,25.0,1000.0,1194.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,6.0,1.0,1.0,1.0,66780.0,0,2.0,6.0,Full
16543,100.0,56.0,500.0,1323.0,,Masters,Multi-vehicle Collision,Minor Loss,,6.0,3.0,1.0,1.0,8000.0,0,4.0,39.0,Full
16544,17.0,28.0,500.0,1350.0,,High School,Single Vehicle Collision,Total Loss,,9.0,1.0,1.0,0.0,8000.0,0,20.0,8.0,Full
16545,79.0,61.0,500.0,1629.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,9.0,1.0,1.0,1.0,8000.0,0,10.0,42.0,Full
16546,30.0,55.0,500.0,982.0,,High School,Vehicle Theft,Minor Loss,Other,1.0,1.0,1.0,-0.0,2000.0,0,3.0,39.0,Full
16547,19.0,45.0,1000.0,1497.0,,High School,Multi-vehicle Collision,Major Loss,,3.0,3.0,-0.0,1.0,5000.0,0,2.0,23.0,Full
16548,88.0,28.0,1000.0,953.0,,MD,Single Vehicle Collision,Major Loss,Other,10.0,1.0,1.0,0.0,6000.0,0,11.0,7.0,Full
16549,106.0,57.0,500.0,1093.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,1.0,1.0,8000.0,0,16.0,39.0,Full
16550,129.0,28.0,1000.0,1378.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Fire,23.0,1.0,2.0,-0.0,44640.0,0,10.0,6.0,Full
16551,73.0,41.0,1000.0,1588.0,,College,Single Vehicle Collision,Major Loss,Police,6.0,1.0,1.0,1.0,3000.0,0,20.0,21.0,Full
16552,72.0,50.0,2000.0,1237.0,,Bachelor,Multi-vehicle Collision,Major Loss,,9.0,3.0,1.0,1.0,4000.0,0,10.0,31.0,Full
16553,51.0,25.0,500.0,1499.0,,High School,Single Vehicle Collision,Total Loss,,13.0,1.0,-0.0,1.0,8000.0,0,13.0,7.0,Full
16554,339.0,49.0,2000.0,1571.0,-0.0,JD,Vehicle Theft,Minor Damage,,13.0,1.0,-0.0,-0.0,6820.0,0,6.0,30.0,Full
16555,11.0,40.0,2000.0,1218.0,1.0,MD,Multi-vehicle Collision,Major Damage,Other,6.0,3.0,1.0,0.0,53460.0,0,11.0,20.0,Full
16556,63.0,44.0,500.0,1023.0,,MD,Parked Car,Total Loss,,10.0,1.0,1.0,1.0,2000.0,0,16.0,25.0,Full
16557,257.0,43.0,2000.0,930.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,12.0,1.0,2.0,1.0,63240.0,0,10.0,24.0,Full
16558,18.0,26.0,1000.0,1333.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,0.0,7000.0,0,16.0,9.0,Full
16559,396.0,57.0,1000.0,1366.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Other,22.0,3.0,2.0,-0.0,52560.0,0,20.0,38.0,Full
16560,20.0,38.0,500.0,1377.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,2.0,0.0,0.0,3000.0,0,13.0,16.0,Full
16561,48.0,35.0,500.0,1090.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,0.0,0.0,48400.0,0,10.0,19.0,Full
16562,6.0,48.0,1000.0,1169.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,19.0,4.0,1.0,1.0,3000.0,0,6.0,31.0,Full
16563,31.0,35.0,1000.0,1215.0,,High School,Parked Car,Major Loss,Police,0.0,1.0,1.0,1.0,5000.0,0,11.0,13.0,Full
16564,88.0,50.0,500.0,945.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,15.0,1.0,1.0,0.0,2000.0,0,10.0,30.0,Full
16565,204.0,40.0,500.0,1256.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Other,10.0,3.0,1.0,1.0,41700.0,0,2.0,24.0,Full
16566,6.0,48.0,1000.0,1169.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,19.0,4.0,1.0,1.0,3000.0,1,6.0,31.0,Full
16567,87.0,25.0,500.0,1382.0,,College,Parked Car,Minor Loss,Other,18.0,1.0,1.0,0.0,1000.0,0,3.0,7.0,Full
16568,66.0,62.0,1000.0,1447.0,,Bachelor,Parked Car,Total Loss,,20.0,1.0,1.0,1.0,8000.0,0,20.0,45.0,Full
16569,344.0,51.0,2000.0,1398.0,-0.0,Associate,Single Vehicle Collision,Minor Damage,Ambulance,14.0,1.0,0.0,0.0,82830.0,1,11.0,35.0,Full
16570,99.0,35.0,1000.0,1201.0,,High School,Single Vehicle Collision,Major Loss,Police,17.0,1.0,1.0,1.0,7000.0,0,4.0,16.0,Full
16571,87.0,29.0,500.0,1064.0,,High School,Parked Car,Major Loss,,19.0,1.0,1.0,1.0,8000.0,0,10.0,11.0,Full
16572,20.0,50.0,2000.0,1248.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,20.0,1.0,1.0,1.0,9000.0,0,-0.0,32.0,Full
16573,241.0,39.0,1000.0,1261.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Police,20.0,3.0,-0.0,1.0,37520.0,0,5.0,23.0,Full
16574,121.0,31.0,1000.0,1141.0,-0.0,Associate,Multi-vehicle Collision,Major Damage,Fire,15.0,3.0,1.0,0.0,64300.0,1,13.0,13.0,Full
16575,134.0,32.0,1000.0,1000.0,1.0,PhD,Single Vehicle Collision,Total Loss,Other,17.0,1.0,1.0,-0.0,82720.0,0,1.0,15.0,Full
16576,114.0,50.0,1000.0,1638.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23.0,3.0,0.0,1.0,1000.0,1,5.0,32.0,Full
16577,140.0,32.0,1000.0,986.0,1.0,College,Single Vehicle Collision,Major Damage,Fire,13.0,1.0,2.0,-0.0,82170.0,0,20.0,14.0,Full
16578,73.0,41.0,1000.0,1588.0,,College,Single Vehicle Collision,Major Loss,Police,6.0,1.0,1.0,1.0,3000.0,0,20.0,21.0,Full
16579,40.0,47.0,2000.0,1055.0,,Masters,Single Vehicle Collision,Major Loss,Ambulance,11.0,1.0,1.0,1.0,3000.0,1,2.0,26.0,Full
16580,35.0,30.0,2000.0,885.0,,High School,Single Vehicle Collision,Minor Loss,Police,16.0,1.0,1.0,1.0,9000.0,0,15.0,12.0,Full
16581,43.0,48.0,2000.0,1659.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,-0.0,3.0,0.0,1.0,10000.0,0,7.0,30.0,Full
16582,49.0,46.0,500.0,1405.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,22.0,3.0,0.0,1.0,2000.0,0,7.0,28.0,Full
16583,94.0,37.0,500.0,850.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,3.0,3.0,1.0,1.0,2000.0,0,7.0,18.0,Full
16584,26.0,39.0,1000.0,771.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Police,-0.0,1.0,0.0,-0.0,49800.0,1,-0.0,22.0,Full
16585,8.0,38.0,2000.0,934.0,,Masters,Single Vehicle Collision,Major Loss,Police,9.0,1.0,1.0,1.0,3000.0,0,6.0,19.0,Full
16586,157.0,32.0,2000.0,617.0,-0.0,College,Multi-vehicle Collision,Major Damage,Other,14.0,3.0,1.0,-0.0,50800.0,1,2.0,10.0,Full
16587,296.0,42.0,2000.0,1219.0,-0.0,Associate,Multi-vehicle Collision,Total Loss,Ambulance,9.0,3.0,1.0,-0.0,64080.0,0,3.0,21.0,Full
16588,31.0,28.0,1000.0,1407.0,,Bachelor,Parked Car,Total Loss,Police,5.0,1.0,1.0,0.0,4000.0,0,0.0,9.0,Full
16589,75.0,39.0,500.0,1266.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,18.0,1.0,1.0,1.0,7000.0,0,2.0,18.0,Full
16590,89.0,32.0,2000.0,1483.0,1.0,MD,Parked Car,Trivial Damage,Police,5.0,1.0,1.0,0.0,100.0,0,13.0,14.0,Full
16591,74.0,60.0,2000.0,1440.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,2.0,1.0,1.0,3000.0,0,1.0,40.0,Full
16592,154.0,34.0,1000.0,1041.0,1.0,JD,Multi-vehicle Collision,Total Loss,Other,18.0,4.0,2.0,1.0,74360.0,0,10.0,13.0,Full
16593,117.0,47.0,1000.0,1477.0,,Masters,Parked Car,Total Loss,Ambulance,4.0,1.0,1.0,1.0,1000.0,0,9.0,31.0,Full
16594,88.0,51.0,1000.0,1404.0,,College,Vehicle Theft,Minor Loss,Ambulance,13.0,1.0,0.0,0.0,10000.0,0,2.0,32.0,Full
16595,76.0,59.0,1000.0,1579.0,,Bachelor,Single Vehicle Collision,Major Loss,Other,19.0,1.0,1.0,1.0,4000.0,0,2.0,41.0,Full
16596,20.0,21.0,1000.0,1390.0,1.0,Masters,Single Vehicle Collision,Minor Damage,Fire,14.0,1.0,0.0,0.0,62900.0,0,9.0,3.0,P2
16597,85.0,37.0,500.0,1097.0,,Masters,Parked Car,Total Loss,Ambulance,22.0,1.0,1.0,1.0,5000.0,0,6.0,20.0,Full
16598,82.0,33.0,500.0,1070.0,,High School,Multi-vehicle Collision,Major Loss,Police,10.0,2.0,-0.0,1.0,8000.0,0,13.0,11.0,Full
16599,79.0,44.0,1000.0,1203.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,6.0,3.0,1.0,0.0,4000.0,0,5.0,28.0,Full
16600,328.0,46.0,500.0,1315.0,1.0,MD,Single Vehicle Collision,Total Loss,Other,-0.0,1.0,2.0,-0.0,70290.0,0,17.0,27.0,Full
16601,83.0,40.0,1000.0,1429.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,4.0,2.0,1.0,1.0,3000.0,0,0.0,20.0,Full
16602,260.0,43.0,500.0,982.0,1.0,JD,Single Vehicle Collision,Total Loss,Fire,18.0,1.0,1.0,-0.0,75400.0,0,4.0,25.0,Full
16603,104.0,27.0,1000.0,1570.0,,Bachelor,Multi-vehicle Collision,Total Loss,,15.0,3.0,-0.0,0.0,3000.0,0,19.0,6.0,Full
16604,380.0,53.0,2000.0,1167.0,-0.0,Associate,Parked Car,Trivial Damage,Police,23.0,1.0,0.0,0.0,5700.0,0,14.0,35.0,Full
16605,70.0,52.0,2000.0,1482.0,,Bachelor,Parked Car,Major Loss,Ambulance,15.0,1.0,0.0,1.0,4000.0,0,8.0,30.0,Full
16606,79.0,44.0,1000.0,1264.0,,Masters,Multi-vehicle Collision,Total Loss,Police,3.0,3.0,1.0,1.0,1000.0,0,3.0,23.0,Full
16607,80.0,25.0,1000.0,1605.0,,MD,Multi-vehicle Collision,Major Loss,Police,1.0,2.0,1.0,1.0,3000.0,0,15.0,6.0,Full
16608,110.0,35.0,2000.0,1173.0,,High School,Single Vehicle Collision,Major Loss,Police,18.0,1.0,0.0,1.0,3000.0,0,5.0,18.0,Full
16609,53.0,60.0,1000.0,936.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,9.0,4.0,-0.0,0.0,2000.0,0,3.0,43.0,Full
16610,58.0,23.0,2000.0,1471.0,0.0,High School,Single Vehicle Collision,Major Damage,Fire,8.0,1.0,2.0,0.0,50380.0,0,8.0,7.0,Full
16611,48.0,35.0,500.0,1090.0,1.0,JD,Single Vehicle Collision,Major Damage,Ambulance,1.0,1.0,-0.0,0.0,48400.0,0,10.0,19.0,Full
16612,106.0,44.0,1000.0,1358.0,,Masters,Single Vehicle Collision,Total Loss,Other,22.0,1.0,0.0,1.0,5000.0,0,9.0,24.0,Full
16613,72.0,37.0,2000.0,1238.0,,College,Parked Car,Major Loss,Police,4.0,1.0,1.0,1.0,9000.0,0,0.0,21.0,Full
16614,66.0,64.0,1000.0,854.0,,Masters,Multi-vehicle Collision,Major Loss,Other,17.0,3.0,1.0,1.0,2000.0,1,1.0,48.0,Full
16615,60.0,58.0,500.0,845.0,,High School,Single Vehicle Collision,Minor Loss,Police,10.0,1.0,1.0,0.0,4000.0,0,8.0,39.0,Full
16616,285.0,44.0,1000.0,1594.0,-0.0,High School,Multi-vehicle Collision,Total Loss,Fire,17.0,2.0,2.0,-0.0,55680.0,0,9.0,24.0,Full
16617,19.0,54.0,1000.0,996.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,20.0,1.0,1.0,1.0,5000.0,0,10.0,33.0,Full
16618,193.0,41.0,500.0,847.0,1.0,JD,Single Vehicle Collision,Major Damage,Other,1.0,1.0,1.0,1.0,112320.0,0,4.0,23.0,Full
16619,99.0,45.0,2000.0,1265.0,,High School,Single Vehicle Collision,Minor Loss,Police,11.0,1.0,1.0,1.0,4000.0,0,3.0,27.0,Full
16620,244.0,40.0,2000.0,1305.0,-0.0,Masters,Multi-vehicle Collision,Minor Damage,Police,5.0,3.0,1.0,0.0,61490.0,0,14.0,21.0,Full
16621,56.0,36.0,500.0,1533.0,0.0,JD,Single Vehicle Collision,Major Damage,Police,13.0,1.0,1.0,1.0,58500.0,0,14.0,14.0,Full
16622,72.0,44.0,2000.0,1133.0,,College,Multi-vehicle Collision,Minor Loss,Police,0.0,3.0,1.0,1.0,1000.0,0,19.0,28.0,Full
16623,60.0,58.0,500.0,845.0,,High School,Single Vehicle Collision,Minor Loss,Police,10.0,1.0,1.0,-0.0,4000.0,0,8.0,39.0,Full
16624,103.0,46.0,1000.0,1549.0,,Bachelor,Single Vehicle Collision,Major Loss,,6.0,1.0,1.0,1.0,2000.0,0,6.0,30.0,Full
16625,80.0,25.0,1000.0,1605.0,,MD,Multi-vehicle Collision,Major Loss,Police,1.0,2.0,1.0,1.0,3000.0,0,15.0,6.0,Full
16626,76.0,24.0,1000.0,1623.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,1.0,-0.0,74700.0,0,18.0,2.0,P1
16627,252.0,46.0,1000.0,1242.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Fire,17.0,1.0,0.0,1.0,74900.0,0,12.0,26.0,Full
16628,202.0,38.0,2000.0,1133.0,1.0,Associate,Single Vehicle Collision,Major Damage,Other,12.0,1.0,1.0,-0.0,77440.0,0,10.0,19.0,Full
16629,28.0,31.0,2000.0,1400.0,,Bachelor,Parked Car,Total Loss,Police,17.0,1.0,-0.0,1.0,1000.0,1,2.0,12.0,Full
16630,48.0,44.0,2000.0,1193.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,21.0,3.0,0.0,1.0,7000.0,0,5.0,22.0,Full
16631,56.0,57.0,2000.0,1306.0,,MD,Multi-vehicle Collision,Minor Loss,,6.0,4.0,0.0,1.0,4000.0,0,14.0,39.0,Full
16632,404.0,53.0,500.0,767.0,0.0,Associate,Parked Car,Trivial Damage,Police,8.0,1.0,0.0,0.0,8800.0,0,13.0,32.0,Full
16633,156.0,37.0,1000.0,1086.0,0.0,Associate,Multi-vehicle Collision,Total Loss,Other,17.0,3.0,1.0,1.0,77440.0,0,16.0,15.0,Full
16634,117.0,28.0,500.0,1265.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Fire,13.0,2.0,-0.0,-0.0,55440.0,0,6.0,6.0,Full
16635,115.0,30.0,500.0,1757.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Fire,12.0,3.0,1.0,1.0,49140.0,0,8.0,14.0,Full
16636,48.0,37.0,500.0,1371.0,,Masters,Single Vehicle Collision,Minor Loss,,7.0,1.0,1.0,1.0,6000.0,0,14.0,16.0,Full
16637,70.0,57.0,1000.0,1169.0,,Bachelor,Parked Car,Total Loss,Police,10.0,1.0,1.0,1.0,10000.0,0,16.0,41.0,Full
16638,33.0,47.0,2000.0,1284.0,,High School,Parked Car,Minor Loss,Other,9.0,1.0,1.0,-0.0,7000.0,0,12.0,27.0,Full
16639,12.0,60.0,500.0,1139.0,,Masters,Multi-vehicle Collision,Total Loss,Other,22.0,4.0,1.0,-0.0,2000.0,1,8.0,42.0,Full
16640,254.0,39.0,500.0,1363.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,3.0,2.0,0.0,82320.0,0,20.0,22.0,Full
16641,102.0,28.0,500.0,1075.0,-0.0,MD,Single Vehicle Collision,Total Loss,Police,6.0,1.0,1.0,-0.0,73400.0,0,19.0,10.0,Full
16642,111.0,44.0,2000.0,1090.0,,Masters,Single Vehicle Collision,Major Loss,Police,14.0,1.0,1.0,0.0,4000.0,0,7.0,25.0,Full
16643,50.0,27.0,1000.0,1548.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,0.0,1.0,10000.0,0,20.0,8.0,Full
16644,279.0,41.0,500.0,1497.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,16.0,3.0,2.0,-0.0,28800.0,1,2.0,20.0,Full
16645,464.0,61.0,1000.0,1125.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Police,6.0,3.0,0.0,1.0,79800.0,0,15.0,40.0,Full
16646,38.0,45.0,1000.0,1228.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,16.0,3.0,0.0,1.0,8000.0,1,6.0,25.0,Full
16647,99.0,38.0,2000.0,1632.0,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,6.0,1.0,-0.0,-0.0,7000.0,1,15.0,17.0,Full
16648,312.0,47.0,1000.0,1212.0,1.0,MD,Multi-vehicle Collision,Total Loss,Fire,17.0,3.0,2.0,0.0,56320.0,0,15.0,31.0,Full
16649,194.0,39.0,500.0,823.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Other,3.0,3.0,2.0,0.0,61500.0,0,3.0,20.0,Full
16650,22.0,26.0,1000.0,1277.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Fire,3.0,1.0,1.0,-0.0,78900.0,0,20.0,10.0,Full
